사용월,시간대,지하철역,평균배차간격,호선명,Lati,Long,승차인원수,승차혼잡도,열차운행횟수,지하철역순서,하차인원수,하차혼잡도,혼잡도
2021-04-01 오전 12:00:00,23:00:00~23:59:59,혜화,10분 15초,4호선,37.58234,127.00184,8579,1429.833333333,6,15,8023,1337.166666667,1429.833333333
2021-04-01 오전 12:00:00,23:00:00~23:59:59,수유(강북구청),9분 47초,4호선,37.63805,127.02573,5153,736.142857143,7,21,29190,4170,736.142857143
2021-04-01 오전 12:00:00,23:00:00~23:59:59,쌍문,9분 47초,4호선,37.64863,127.03471,2965,423.571428571,7,22,27069,3867,423.571428571
2021-04-01 오전 12:00:00,23:00:00~23:59:59,창동,9분 47초,4호선,37.65317,127.04762,3743,534.714285714,7,23,19680,2811.428571429,534.714285714
2021-05-01 오전 12:00:00,05:00:00~05:59:59,노원,,4호선,37.65628,127.06323,10170,,0,24,411,,
2021-05-01 오전 12:00:00,05:00:00~05:59:59,당고개,,4호선,37.67027,127.07907,8093,,0,26,21,,
2021-05-01 오전 12:00:00,05:00:00~05:59:59,상계,,4호선,37.66088,127.07357,12884,,0,25,195,,
2021-05-01 오전 12:00:00,05:00:00~05:59:59,쌍문,,4호선,37.64863,127.03471,22190,,0,22,1076,,
2021-05-01 오전 12:00:00,05:00:00~05:59:59,창동,,4호선,37.65317,127.04762,15683,,0,23,3132,,
2021-05-01 오전 12:00:00,05:00:00~05:59:59,길음,,4호선,37.60341,127.02505,9159,9159,1,18,2221,2221,9159
2021-05-01 오전 12:00:00,05:00:00~05:59:59,미아(서울사이버대학),,4호선,37.62667,127.02598,10384,10384,1,20,1363,1363,10384
2021-05-01 오전 12:00:00,05:00:00~05:59:59,미아사거리,,4호선,37.61329,127.03005,14477,14477,1,19,1864,1864,14477
2021-05-01 오전 12:00:00,05:00:00~05:59:59,성신여대입구(돈암),,4호선,37.59262,127.0164,5346,5346,1,17,1596,1596,5346
2021-05-01 오전 12:00:00,05:00:00~05:59:59,수유(강북구청),,4호선,37.63805,127.02573,18961,18961,1,21,3271,3271,18961
2021-05-01 오전 12:00:00,05:00:00~05:59:59,한성대입구(삼선교),,4호선,37.58846,127.00622,6349,6349,1,16,1072,1072,6349
2021-05-01 오전 12:00:00,05:00:00~05:59:59,혜화,,4호선,37.58234,127.00184,2773,2773,1,15,2469,2469,2773
2021-05-01 오전 12:00:00,05:00:00~05:59:59,동대문,16분 0초,4호선,37.57094,127.0093,6058,3029,2,14,3232,1616,3029
2021-05-01 오전 12:00:00,05:00:00~05:59:59,동대문역사문화공원(DDP),16분 0초,4호선,37.56515,127.00787,7034,3517,2,13,1345,672.5,3517
2021-05-01 오전 12:00:00,05:00:00~05:59:59,명동,16분 0초,4호선,37.56099,126.98633,639,319.5,2,11,770,385,319.5
2021-05-01 오전 12:00:00,05:00:00~05:59:59,삼각지,11분 0초,4호선,37.53398,126.9725,650,325,2,7,256,128,325
2021-05-01 오전 12:00:00,05:00:00~05:59:59,숙대입구(갈월),11분 0초,4호선,37.54456,126.97211,2643,1321.5,2,8,613,306.5,1321.5
2021-05-01 오전 12:00:00,05:00:00~05:59:59,신용산,11분 0초,4호선,37.52917,126.96789,1124,562,2,6,880,440,562
2021-05-01 오전 12:00:00,05:00:00~05:59:59,이촌(국립중앙박물관),11분 0초,4호선,37.52231,126.97456,1152,576,2,5,655,327.5,576
2021-05-01 오전 12:00:00,05:00:00~05:59:59,충무로,16분 0초,4호선,37.56124,126.99422,2638,1319,2,12,2628,1314,1319
2021-05-01 오전 12:00:00,05:00:00~05:59:59,회현(남대문시장),16분 0초,4호선,37.55851,126.97825,1692,846,2,10,742,371,846
2021-05-01 오전 12:00:00,05:00:00~05:59:59,남태령,13분 45초,4호선,37.46387,126.98913,430,143.333333333,3,1,112,37.333333333,143.333333333
2021-05-01 오전 12:00:00,05:00:00~05:59:59,동작(현충원),9분 45초,4호선,37.50289,126.98034,500,166.666666667,3,4,254,84.666666667,166.666666667
2021-05-01 오전 12:00:00,05:00:00~05:59:59,사당,10분 0초,4호선,37.47695,126.98165,9776,3258.666666667,3,2,937,312.333333333,3258.666666667
2021-05-01 오전 12:00:00,05:00:00~05:59:59,서울역,13분 15초,4호선,37.55311,126.97265,3712,1237.333333333,3,9,453,151,1237.333333333
2021-05-01 오전 12:00:00,05:00:00~05:59:59,총신대입구(이수),9분 45초,4호선,37.48748,126.98223,5782,1927.333333333,3,3,792,264,1927.333333333
2021-05-01 오전 12:00:00,06:00:00~06:59:59,당고개,11분 7초,4호선,37.67027,127.07907,19151,3830.2,5,26,6859,1371.8,3830.2
2021-05-01 오전 12:00:00,06:00:00~06:59:59,남태령,9분 5초,4호선,37.46387,126.98913,807,134.5,6,1,1432,238.666666667,134.5
2021-05-01 오전 12:00:00,06:00:00~06:59:59,노원,10분 18초,4호선,37.65628,127.06323,23073,3845.5,6,24,6818,1136.333333333,3845.5
2021-05-01 오전 12:00:00,06:00:00~06:59:59,미아(서울사이버대학),9분 45초,4호선,37.62667,127.02598,19430,3238.333333333,6,20,4859,809.833333333,3238.333333333
2021-05-01 오전 12:00:00,06:00:00~06:59:59,상계,10분 18초,4호선,37.66088,127.07357,33222,5537,6,25,7464,1244,5537
2021-05-01 오전 12:00:00,06:00:00~06:59:59,수유(강북구청),9분 45초,4호선,37.63805,127.02573,43367,7227.833333333,6,21,12405,2067.5,7227.833333333
2021-05-01 오전 12:00:00,06:00:00~06:59:59,창동,10분 18초,4호선,37.65317,127.04762,34645,5774.166666667,6,23,12562,2093.666666667,5774.166666667
2021-05-01 오전 12:00:00,06:00:00~06:59:59,길음,9분 30초,4호선,37.60341,127.02505,27201,3885.857142857,7,18,8172,1167.428571429,3885.857142857
2021-05-01 오전 12:00:00,06:00:00~06:59:59,미아사거리,9분 30초,4호선,37.61329,127.03005,34295,4899.285714286,7,19,8193,1170.428571429,4899.285714286
2021-05-01 오전 12:00:00,06:00:00~06:59:59,성신여대입구(돈암),9분 30초,4호선,37.59262,127.0164,16482,2354.571428571,7,17,5828,832.571428571,2354.571428571
2021-05-01 오전 12:00:00,06:00:00~06:59:59,쌍문,9분 45초,4호선,37.64863,127.03471,48691,6955.857142857,7,22,9484,1354.857142857,6955.857142857
2021-05-01 오전 12:00:00,06:00:00~06:59:59,동대문,7분 41초,4호선,37.57094,127.0093,3141,392.625,8,14,13973,1746.625,392.625
2021-05-01 오전 12:00:00,06:00:00~06:59:59,동대문역사문화공원(DDP),7분 41초,4호선,37.56515,127.00787,4173,521.625,8,13,11247,1405.875,521.625
2021-05-01 오전 12:00:00,06:00:00~06:59:59,명동,7분 41초,4호선,37.56099,126.98633,2070,258.75,8,11,12242,1530.25,258.75
2021-05-01 오전 12:00:00,06:00:00~06:59:59,서울역,7분 11초,4호선,37.55311,126.97265,4949,618.625,8,9,10608,1326,618.625
2021-05-01 오전 12:00:00,06:00:00~06:59:59,숙대입구(갈월),7분 11초,4호선,37.54456,126.97211,7013,876.625,8,8,6163,770.375,876.625
2021-05-01 오전 12:00:00,06:00:00~06:59:59,충무로,7분 41초,4호선,37.56124,126.99422,3905,488.125,8,12,17084,2135.5,488.125
2021-05-01 오전 12:00:00,06:00:00~06:59:59,한성대입구(삼선교),9분 11초,4호선,37.58846,127.00622,11730,1466.25,8,16,6617,827.125,1466.25
2021-05-01 오전 12:00:00,06:00:00~06:59:59,혜화,9분 11초,4호선,37.58234,127.00184,6635,829.375,8,15,20411,2551.375,829.375
2021-05-01 오전 12:00:00,06:00:00~06:59:59,삼각지,6분 56초,4호선,37.53398,126.9725,2091,232.333333333,9,7,3250,361.111111111,232.333333333
2021-05-01 오전 12:00:00,06:00:00~06:59:59,신용산,6분 56초,4호선,37.52917,126.96789,3549,394.333333333,9,6,8798,977.555555556,394.333333333
2021-05-01 오전 12:00:00,06:00:00~06:59:59,회현(남대문시장),7분 36초,4호선,37.55851,126.97825,2998,333.111111111,9,10,17497,1944.111111111,333.111111111
2021-05-01 오전 12:00:00,06:00:00~06:59:59,동작(현충원),6분 18초,4호선,37.50289,126.98034,1339,133.9,10,4,2601,260.1,133.9
2021-05-01 오전 12:00:00,06:00:00~06:59:59,이촌(국립중앙박물관),6분 42초,4호선,37.52231,126.97456,4357,435.7,10,5,6307,630.7,435.7
2021-05-01 오전 12:00:00,06:00:00~06:59:59,총신대입구(이수),6분 18초,4호선,37.48748,126.98223,14964,1496.4,10,3,10251,1025.1,1496.4
2021-05-01 오전 12:00:00,06:00:00~06:59:59,사당,6분 8초,4호선,37.47695,126.98165,21484,1953.090909091,11,2,15078,1370.727272727,1953.090909091
2021-05-01 오전 12:00:00,07:00:00~07:59:59,남태령,6분 36초,4호선,37.46387,126.98913,2038,203.8,10,1,3273,327.3,203.8
2021-05-01 오전 12:00:00,07:00:00~07:59:59,노원,5분 30초,4호선,37.65628,127.06323,48659,4423.545454545,11,24,12092,1099.272727273,4423.545454545
2021-05-01 오전 12:00:00,07:00:00~07:59:59,당고개,5분 46초,4호선,37.67027,127.07907,49039,4458.090909091,11,26,9228,838.909090909,4458.090909091
2021-05-01 오전 12:00:00,07:00:00~07:59:59,상계,5분 30초,4호선,37.66088,127.07357,78785,7162.272727273,11,25,13683,1243.909090909,7162.272727273
2021-05-01 오전 12:00:00,07:00:00~07:59:59,쌍문,5분 16초,4호선,37.64863,127.03471,112142,10194.727272727,11,22,13971,1270.090909091,10194.727272727
2021-05-01 오전 12:00:00,07:00:00~07:59:59,수유(강북구청),5분 7초,4호선,37.63805,127.02573,101947,8495.583333333,12,21,19134,1594.5,8495.583333333
2021-05-01 오전 12:00:00,07:00:00~07:59:59,창동,5분 25초,4호선,37.65317,127.04762,82687,6890.583333333,12,23,17563,1463.583333333,6890.583333333
2021-05-01 오전 12:00:00,07:00:00~07:59:59,미아(서울사이버대학),5분 2초,4호선,37.62667,127.02598,43442,3341.692307692,13,20,14026,1078.923076923,3341.692307692
2021-05-01 오전 12:00:00,07:00:00~07:59:59,미아사거리,4분 36초,4호선,37.61329,127.03005,84457,6496.692307692,13,19,17029,1309.923076923,6496.692307692
2021-05-01 오전 12:00:00,07:00:00~07:59:59,길음,4분 27초,4호선,37.60341,127.02505,72482,5177.285714286,14,18,11751,839.357142857,5177.285714286
2021-05-01 오전 12:00:00,07:00:00~07:59:59,동대문,4분 10초,4호선,37.57094,127.0093,5171,369.357142857,14,14,35515,2536.785714286,369.357142857
2021-05-01 오전 12:00:00,07:00:00~07:59:59,성신여대입구(돈암),4분 27초,4호선,37.59262,127.0164,40610,2900.714285714,14,17,14959,1068.5,2900.714285714
2021-05-01 오전 12:00:00,07:00:00~07:59:59,한성대입구(삼선교),4분 12초,4호선,37.58846,127.00622,27972,1998,14,16,16819,1201.357142857,1998
2021-05-01 오전 12:00:00,07:00:00~07:59:59,혜화,4분 12초,4호선,37.58234,127.00184,15806,1129,14,15,44508,3179.142857143,1129
2021-05-01 오전 12:00:00,07:00:00~07:59:59,동대문역사문화공원(DDP),4분 4초,4호선,37.56515,127.00787,5947,396.466666667,15,13,23856,1590.4,396.466666667
2021-05-01 오전 12:00:00,07:00:00~07:59:59,명동,4분 0초,4호선,37.56099,126.98633,3379,211.1875,16,11,36312,2269.5,211.1875
2021-05-01 오전 12:00:00,07:00:00~07:59:59,서울역,3분 45초,4호선,37.55311,126.97265,10461,653.8125,16,9,28257,1766.0625,653.8125
2021-05-01 오전 12:00:00,07:00:00~07:59:59,충무로,4분 0초,4호선,37.56124,126.99422,7708,481.75,16,12,48777,3048.5625,481.75
2021-05-01 오전 12:00:00,07:00:00~07:59:59,회현(남대문시장),3분 45초,4호선,37.55851,126.97825,4531,283.1875,16,10,44998,2812.375,283.1875
2021-05-01 오전 12:00:00,07:00:00~07:59:59,동작(현충원),3분 24초,4호선,37.50289,126.98034,4539,267,17,4,3687,216.882352941,267
2021-05-01 오전 12:00:00,07:00:00~07:59:59,삼각지,3분 35초,4호선,37.53398,126.9725,5573,327.823529412,17,7,9386,552.117647059,327.823529412
2021-05-01 오전 12:00:00,07:00:00~07:59:59,숙대입구(갈월),3분 44초,4호선,37.54456,126.97211,14823,871.941176471,17,8,19656,1156.235294118,871.941176471
2021-05-01 오전 12:00:00,07:00:00~07:59:59,신용산,3분 35초,4호선,37.52917,126.96789,9684,569.647058824,17,6,28731,1690.058823529,569.647058824
2021-05-01 오전 12:00:00,07:00:00~07:59:59,이촌(국립중앙박물관),3분 30초,4호선,37.52231,126.97456,11479,675.235294118,17,5,12719,748.176470588,675.235294118
2021-05-01 오전 12:00:00,07:00:00~07:59:59,사당,3분 16초,4호선,37.47695,126.98165,57008,3167.111111111,18,2,19305,1072.5,3167.111111111
2021-05-01 오전 12:00:00,07:00:00~07:59:59,총신대입구(이수),3분 23초,4호선,37.48748,126.98223,41243,2291.277777778,18,3,16373,909.611111111,2291.277777778
2021-05-01 오전 12:00:00,08:00:00~08:59:59,남태령,5분 16초,4호선,37.46387,126.98913,2698,245.272727273,11,1,4213,383,245.272727273
2021-05-01 오전 12:00:00,08:00:00~08:59:59,길음,2분 58초,4호선,37.60341,127.02505,77352,3867.6,20,18,25824,1291.2,3867.6
2021-05-01 오전 12:00:00,08:00:00~08:59:59,당고개,3분 7초,4호선,37.67027,127.07907,47670,2383.5,20,26,12977,648.85,2383.5
2021-05-01 오전 12:00:00,08:00:00~08:59:59,미아사거리,2분 52초,4호선,37.61329,127.03005,95896,4794.8,20,19,31018,1550.9,4794.8
2021-05-01 오전 12:00:00,08:00:00~08:59:59,사당,3분 0초,4호선,37.47695,126.98165,77333,3866.65,20,2,30861,1543.05,3866.65
2021-05-01 오전 12:00:00,08:00:00~08:59:59,삼각지,2분 54초,4호선,37.53398,126.9725,9157,457.85,20,7,21548,1077.4,457.85
2021-05-01 오전 12:00:00,08:00:00~08:59:59,상계,3분 1초,4호선,37.66088,127.07357,70212,3510.6,20,25,18366,918.3,3510.6
2021-05-01 오전 12:00:00,08:00:00~08:59:59,창동,2분 55초,4호선,37.65317,127.04762,74425,3721.25,20,23,35709,1785.45,3721.25
2021-05-01 오전 12:00:00,08:00:00~08:59:59,총신대입구(이수),2분 52초,4호선,37.48748,126.98223,52388,2619.4,20,3,38424,1921.2,2619.4
2021-05-01 오전 12:00:00,08:00:00~08:59:59,충무로,2분 54초,4호선,37.56124,126.99422,11051,552.55,20,12,153264,7663.2,552.55
2021-05-01 오전 12:00:00,08:00:00~08:59:59,회현(남대문시장),2분 54초,4호선,37.55851,126.97825,7082,354.1,20,10,116498,5824.9,354.1
2021-05-01 오전 12:00:00,08:00:00~08:59:59,노원,3분 0초,4호선,37.65628,127.06323,51688,2461.333333333,21,24,26079,1241.857142857,2461.333333333
2021-05-01 오전 12:00:00,08:00:00~08:59:59,동대문,2분 52초,4호선,37.57094,127.0093,7156,340.761904762,21,14,74485,3546.904761905,340.761904762
2021-05-01 오전 12:00:00,08:00:00~08:59:59,동대문역사문화공원(DDP),2분 54초,4호선,37.56515,127.00787,7729,368.047619048,21,13,60432,2877.714285714,368.047619048
2021-05-01 오전 12:00:00,08:00:00~08:59:59,동작(현충원),2분 52초,4호선,37.50289,126.98034,5621,267.666666667,21,4,5950,283.333333333,267.666666667
2021-05-01 오전 12:00:00,08:00:00~08:59:59,명동,2분 54초,4호선,37.56099,126.98633,4968,236.571428571,21,11,91706,4366.952380952,236.571428571
2021-05-01 오전 12:00:00,08:00:00~08:59:59,미아(서울사이버대학),2분 51초,4호선,37.62667,127.02598,50427,2401.285714286,21,20,29152,1388.190476190,2401.285714286
2021-05-01 오전 12:00:00,08:00:00~08:59:59,서울역,2분 54초,4호선,37.55311,126.97265,13122,624.857142857,21,9,70076,3336.952380952,624.857142857
2021-05-01 오전 12:00:00,08:00:00~08:59:59,성신여대입구(돈암),2분 55초,4호선,37.59262,127.0164,50578,2408.476190476,21,17,30338,1444.666666667,2408.476190476
2021-05-01 오전 12:00:00,08:00:00~08:59:59,수유(강북구청),2분 55초,4호선,37.63805,127.02573,115507,5500.333333333,21,21,50827,2420.333333333,5500.333333333
2021-05-01 오전 12:00:00,08:00:00~08:59:59,숙대입구(갈월),2분 52초,4호선,37.54456,126.97211,22211,1057.666666667,21,8,45221,2153.380952381,1057.666666667
2021-05-01 오전 12:00:00,08:00:00~08:59:59,신용산,2분 54초,4호선,37.52917,126.96789,14342,682.952380952,21,6,78036,3716,682.952380952
2021-05-01 오전 12:00:00,08:00:00~08:59:59,쌍문,2분 58초,4호선,37.64863,127.03471,121053,5764.428571429,21,22,25969,1236.619047619,5764.428571429
2021-05-01 오전 12:00:00,08:00:00~08:59:59,이촌(국립중앙박물관),2분 54초,4호선,37.52231,126.97456,14873,708.238095238,21,5,24508,1167.047619048,708.238095238
2021-05-01 오전 12:00:00,08:00:00~08:59:59,한성대입구(삼선교),2분 54초,4호선,37.58846,127.00622,34838,1658.952380952,21,16,28200,1342.857142857,1658.952380952
2021-05-01 오전 12:00:00,08:00:00~08:59:59,혜화,2분 54초,4호선,37.58234,127.00184,19290,918.571428571,21,15,103335,4920.714285714,918.571428571
2021-05-01 오전 12:00:00,09:00:00~09:59:59,남태령,6분 52초,4호선,37.46387,126.98913,2289,286.125,8,1,1652,206.5,286.125
2021-05-01 오전 12:00:00,09:00:00~09:59:59,동대문역사문화공원(DDP),3분 31초,4호선,37.56515,127.00787,6915,432.1875,16,13,33892,2118.25,432.1875
2021-05-01 오전 12:00:00,09:00:00~09:59:59,동작(현충원),3분 46초,4호선,37.50289,126.98034,4157,259.8125,16,4,4180,261.25,259.8125
2021-05-01 오전 12:00:00,09:00:00~09:59:59,사당,3분 46초,4호선,37.47695,126.98165,57296,3581,16,2,24543,1533.9375,3581
2021-05-01 오전 12:00:00,09:00:00~09:59:59,서울역,3분 37초,4호선,37.55311,126.97265,9636,602.25,16,9,34856,2178.5,602.25
2021-05-01 오전 12:00:00,09:00:00~09:59:59,숙대입구(갈월),3분 41초,4호선,37.54456,126.97211,16053,1003.3125,16,8,25988,1624.25,1003.3125
2021-05-01 오전 12:00:00,09:00:00~09:59:59,이촌(국립중앙박물관),3분 37초,4호선,37.52231,126.97456,10418,651.125,16,5,15528,970.5,651.125
2021-05-01 오전 12:00:00,09:00:00~09:59:59,총신대입구(이수),3분 46초,4호선,37.48748,126.98223,32180,2011.25,16,3,30639,1914.9375,2011.25
2021-05-01 오전 12:00:00,09:00:00~09:59:59,동대문,3분 30초,4호선,37.57094,127.0093,11681,687.117647059,17,14,63663,3744.882352941,687.117647059
2021-05-01 오전 12:00:00,09:00:00~09:59:59,명동,3분 35초,4호선,37.56099,126.98633,6180,363.529411765,17,11,55005,3235.588235294,363.529411765
2021-05-01 오전 12:00:00,09:00:00~09:59:59,미아(서울사이버대학),3분 15초,4호선,37.62667,127.02598,31856,1873.882352941,17,20,16658,979.882352941,1873.882352941
2021-05-01 오전 12:00:00,09:00:00~09:59:59,삼각지,3분 37초,4호선,37.53398,126.9725,5580,328.235294118,17,7,9596,564.470588235,328.235294118
2021-05-01 오전 12:00:00,09:00:00~09:59:59,신용산,3분 35초,4호선,37.52917,126.96789,12079,710.529411765,17,6,56011,3294.764705882,710.529411765
2021-05-01 오전 12:00:00,09:00:00~09:59:59,충무로,3분 33초,4호선,37.56124,126.99422,12213,718.411764706,17,12,85927,5054.529411765,718.411764706
2021-05-01 오전 12:00:00,09:00:00~09:59:59,한성대입구(삼선교),3분 24초,4호선,37.58846,127.00622,23306,1370.941176471,17,16,22054,1297.294117647,1370.941176471
2021-05-01 오전 12:00:00,09:00:00~09:59:59,혜화,3분 24초,4호선,37.58234,127.00184,21603,1270.764705882,17,15,69438,4084.588235294,1270.764705882
2021-05-01 오전 12:00:00,09:00:00~09:59:59,회현(남대문시장),3분 35초,4호선,37.55851,126.97825,8387,493.352941176,17,10,89884,5287.294117647,493.352941176
2021-05-01 오전 12:00:00,09:00:00~09:59:59,길음,3분 16초,4호선,37.60341,127.02505,42394,2355.222222222,18,18,19438,1079.888888889,2355.222222222
2021-05-01 오전 12:00:00,09:00:00~09:59:59,노원,3분 11초,4호선,37.65628,127.06323,30793,1710.722222222,18,24,27792,1544,1710.722222222
2021-05-01 오전 12:00:00,09:00:00~09:59:59,미아사거리,3분 21초,4호선,37.61329,127.03005,57081,3171.166666667,18,19,31266,1737,3171.166666667
2021-05-01 오전 12:00:00,09:00:00~09:59:59,성신여대입구(돈암),3분 23초,4호선,37.59262,127.0164,32763,1820.166666667,18,17,24544,1363.555555556,1820.166666667
2021-05-01 오전 12:00:00,09:00:00~09:59:59,수유(강북구청),3분 13초,4호선,37.63805,127.02573,71405,3966.944444444,18,21,35679,1982.166666667,3966.944444444
2021-05-01 오전 12:00:00,09:00:00~09:59:59,당고개,3분 6초,4호선,37.67027,127.07907,28977,1525.105263158,19,26,13466,708.736842105,1525.105263158
2021-05-01 오전 12:00:00,09:00:00~09:59:59,상계,3분 9초,4호선,37.66088,127.07357,39447,2076.157894737,19,25,15740,828.421052632,2076.157894737
2021-05-01 오전 12:00:00,09:00:00~09:59:59,쌍문,3분 11초,4호선,37.64863,127.03471,70601,3715.842105263,19,22,19363,1019.105263158,3715.842105263
